id_sensor,id_parameter,value,created_at
ENVIRO,PRES,1005.02,2025-08-13 21:00:35
ENVIRO,LLUM,0.0,2025-08-13 21:00:35
PMS5003,PM1,1.52,2025-08-13 21:00:44
PMS5003,PM25,2.8,2025-08-13 21:00:44
PMS5003,PM10,2.8,2025-08-13 21:00:44
PMS5003,UM03,414.0,2025-08-13 21:00:44
PMS5003,UM05,123.77,2025-08-13 21:00:44
PMS5003,UM1,27.77,2025-08-13 21:00:44
PMS5003,UM25,0.0,2025-08-13 21:00:44
PMS5003,UM5,0.0,2025-08-13 21:00:44
PMS5003,UM10,0.0,2025-08-13 21:00:44
SCD30,TEMP,27.53,2025-08-13 21:00:57
SCD30,HUM,70.18,2025-08-13 21:00:57
SCD30,CO2,975.9,2025-08-13 21:00:57
ENVIRO,TEMP,26.87,2025-08-13 21:01:36
ENVIRO,HUM,61.88,2025-08-13 21:01:36
ENVIRO,PRES,1005.05,2025-08-13 21:01:36
ENVIRO,LLUM,0.0,2025-08-13 21:01:36
DHT22,TEMP,28.25,2025-08-13 21:01:54
DHT22,HUM,69.7,2025-08-13 21:01:54
SCD30,TEMP,27.48,2025-08-13 21:01:58
SCD30,HUM,70.25,2025-08-13 21:01:58
SCD30,CO2,976.58,2025-08-13 21:01:58
PMS5003,PM1,1.89,2025-08-13 21:02:26
PMS5003,PM25,3.91,2025-08-13 21:02:26
PMS5003,PM10,4.05,2025-08-13 21:02:26
PMS5003,UM03,478.5,2025-08-13 21:02:26
PMS5003,UM05,145.05,2025-08-13 21:02:26
PMS5003,UM1,32.95,2025-08-13 21:02:26
PMS5003,UM25,0.59,2025-08-13 21:02:26
PMS5003,UM5,0.27,2025-08-13 21:02:26
PMS5003,UM10,0.0,2025-08-13 21:02:26
ENVIRO,TEMP,26.87,2025-08-13 21:02:37
ENVIRO,HUM,61.9,2025-08-13 21:02:37
ENVIRO,PRES,1005.05,2025-08-13 21:02:37
ENVIRO,LLUM,0.0,2025-08-13 21:02:37
DHT22,TEMP,28.25,2025-08-13 21:02:55
DHT22,HUM,69.6,2025-08-13 21:02:55
SCD30,TEMP,27.48,2025-08-13 21:02:59
SCD30,HUM,70.11,2025-08-13 21:02:59
SCD30,CO2,975.43,2025-08-13 21:02:59
ENVIRO,TEMP,26.87,2025-08-13 21:03:38
ENVIRO,HUM,61.88,2025-08-13 21:03:38
ENVIRO,PRES,1005.08,2025-08-13 21:03:38
ENVIRO,LLUM,0.0,2025-08-13 21:03:38
DHT22,TEMP,28.25,2025-08-13 21:03:57
DHT22,HUM,69.7,2025-08-13 21:03:57
SCD30,TEMP,27.51,2025-08-13 21:04:00
SCD30,HUM,70.16,2025-08-13 21:04:00
SCD30,CO2,975.48,2025-08-13 21:04:00
PMS5003,PM1,1.93,2025-08-13 21:04:07
PMS5003,PM25,3.75,2025-08-13 21:04:07
PMS5003,PM10,4.3,2025-08-13 21:04:07
PMS5003,UM03,569.73,2025-08-13 21:04:07
PMS5003,UM05,161.18,2025-08-13 21:04:07
PMS5003,UM1,31.32,2025-08-13 21:04:07
PMS5003,UM25,1.77,2025-08-13 21:04:07
PMS5003,UM5,0.95,2025-08-13 21:04:07
PMS5003,UM10,0.0,2025-08-13 21:04:07
ENVIRO,TEMP,26.68,2025-08-13 21:04:39
ENVIRO,HUM,61.86,2025-08-13 21:04:39
ENVIRO,PRES,1005.06,2025-08-13 21:04:39
ENVIRO,LLUM,0.0,2025-08-13 21:04:39
DHT22,TEMP,28.25,2025-08-13 21:04:58
DHT22,HUM,69.7,2025-08-13 21:04:58
SCD30,TEMP,27.51,2025-08-13 21:05:02
SCD30,HUM,70.18,2025-08-13 21:05:02
SCD30,CO2,972.33,2025-08-13 21:05:02
ENVIRO,TEMP,26.7,2025-08-13 21:05:40
ENVIRO,HUM,61.85,2025-08-13 21:05:40
ENVIRO,PRES,1005.11,2025-08-13 21:05:40
ENVIRO,LLUM,0.0,2025-08-13 21:05:40
PMS5003,PM1,2.25,2025-08-13 21:05:49
PMS5003,PM25,4.16,2025-08-13 21:05:49
PMS5003,PM10,5.23,2025-08-13 21:05:49
PMS5003,UM03,604.09,2025-08-13 21:05:49
PMS5003,UM05,166.64,2025-08-13 21:05:49
PMS5003,UM1,28.77,2025-08-13 21:05:49
PMS5003,UM25,0.95,2025-08-13 21:05:49
PMS5003,UM5,0.0,2025-08-13 21:05:49
PMS5003,UM10,0.0,2025-08-13 21:05:49
DHT22,TEMP,28.25,2025-08-13 21:05:59
DHT22,HUM,69.7,2025-08-13 21:05:59
SCD30,TEMP,27.51,2025-08-13 21:06:03
SCD30,HUM,70.09,2025-08-13 21:06:03
SCD30,CO2,970.22,2025-08-13 21:06:03
ENVIRO,TEMP,27.12,2025-08-13 21:06:41
ENVIRO,HUM,61.84,2025-08-13 21:06:41
ENVIRO,PRES,1005.09,2025-08-13 21:06:41
ENVIRO,LLUM,0.0,2025-08-13 21:06:41
DHT22,TEMP,28.25,2025-08-13 21:07:00
DHT22,HUM,69.7,2025-08-13 21:07:00
SCD30,TEMP,27.51,2025-08-13 21:07:04
SCD30,HUM,70.11,2025-08-13 21:07:04
SCD30,CO2,969.12,2025-08-13 21:07:04
PMS5003,PM1,1.43,2025-08-13 21:07:31
PMS5003,PM25,3.11,2025-08-13 21:07:31
PMS5003,PM10,3.11,2025-08-13 21:07:31
PMS5003,UM03,510.41,2025-08-13 21:07:31
PMS5003,UM05,126.23,2025-08-13 21:07:31
PMS5003,UM1,30.95,2025-08-13 21:07:31
PMS5003,UM25,0.27,2025-08-13 21:07:31
PMS5003,UM5,0.0,2025-08-13 21:07:31
PMS5003,UM10,0.0,2025-08-13 21:07:31
ENVIRO,TEMP,26.92,2025-08-13 21:07:42
ENVIRO,HUM,61.83,2025-08-13 21:07:42
ENVIRO,PRES,1005.1,2025-08-13 21:07:42
ENVIRO,LLUM,0.0,2025-08-13 21:07:42
DHT22,TEMP,28.25,2025-08-13 21:08:02
DHT22,HUM,69.6,2025-08-13 21:08:02
SCD30,TEMP,27.51,2025-08-13 21:08:05
SCD30,HUM,70.11,2025-08-13 21:08:05
SCD30,CO2,969.7,2025-08-13 21:08:05
ENVIRO,TEMP,26.7,2025-08-13 21:08:43
ENVIRO,HUM,61.84,2025-08-13 21:08:43
ENVIRO,PRES,1005.12,2025-08-13 21:08:43
ENVIRO,LLUM,0.0,2025-08-13 21:08:43
DHT22,TEMP,28.25,2025-08-13 21:09:03
DHT22,HUM,69.7,2025-08-13 21:09:03
SCD30,TEMP,27.53,2025-08-13 21:09:06
SCD30,HUM,70.2,2025-08-13 21:09:06
SCD30,CO2,969.62,2025-08-13 21:09:06
PMS5003,PM1,1.84,2025-08-13 21:09:12
PMS5003,PM25,3.59,2025-08-13 21:09:12
PMS5003,PM10,3.59,2025-08-13 21:09:12
PMS5003,UM03,565.09,2025-08-13 21:09:12
PMS5003,UM05,148.59,2025-08-13 21:09:12
PMS5003,UM1,29.68,2025-08-13 21:09:12
PMS5003,UM25,1.0,2025-08-13 21:09:12
PMS5003,UM5,0.0,2025-08-13 21:09:12
PMS5003,UM10,0.0,2025-08-13 21:09:12
ENVIRO,TEMP,26.49,2025-08-13 21:09:44
ENVIRO,HUM,61.83,2025-08-13 21:09:44
ENVIRO,PRES,1005.15,2025-08-13 21:09:44
ENVIRO,LLUM,0.0,2025-08-13 21:09:44
DHT22,TEMP,28.25,2025-08-13 21:10:04
DHT22,HUM,69.7,2025-08-13 21:10:04
SCD30,TEMP,27.51,2025-08-13 21:10:07
SCD30,HUM,70.04,2025-08-13 21:10:07
SCD30,CO2,968.98,2025-08-13 21:10:07
ENVIRO,TEMP,27.14,2025-08-13 21:10:45
ENVIRO,HUM,61.82,2025-08-13 21:10:45
ENVIRO,PRES,1005.17,2025-08-13 21:10:45
ENVIRO,LLUM,0.0,2025-08-13 21:10:45
PMS5003,PM1,2.5,2025-08-13 21:10:54
PMS5003,PM25,3.86,2025-08-13 21:10:54
PMS5003,PM10,3.86,2025-08-13 21:10:54
PMS5003,UM03,549.27,2025-08-13 21:10:54
PMS5003,UM05,171.45,2025-08-13 21:10:54
PMS5003,UM1,25.86,2025-08-13 21:10:54
PMS5003,UM25,1.09,2025-08-13 21:10:54
PMS5003,UM5,0.0,2025-08-13 21:10:54
PMS5003,UM10,0.0,2025-08-13 21:10:54
DHT22,TEMP,28.25,2025-08-13 21:11:05
DHT22,HUM,69.7,2025-08-13 21:11:05
SCD30,TEMP,27.5,2025-08-13 21:11:08
SCD30,HUM,70.18,2025-08-13 21:11:08
SCD30,CO2,969.51,2025-08-13 21:11:08
ENVIRO,TEMP,26.69,2025-08-13 21:11:46
ENVIRO,HUM,61.84,2025-08-13 21:11:46
ENVIRO,PRES,1005.19,2025-08-13 21:11:46
ENVIRO,LLUM,0.0,2025-08-13 21:11:46
DHT22,TEMP,28.25,2025-08-13 21:12:07
DHT22,HUM,69.6,2025-08-13 21:12:07
SCD30,TEMP,27.53,2025-08-13 21:12:09
SCD30,HUM,70.13,2025-08-13 21:12:09
SCD30,CO2,972.79,2025-08-13 21:12:09
PMS5003,PM1,1.73,2025-08-13 21:12:36
PMS5003,PM25,4.41,2025-08-13 21:12:36
PMS5003,PM10,4.41,2025-08-13 21:12:36
PMS5003,UM03,537.82,2025-08-13 21:12:36
PMS5003,UM05,152.68,2025-08-13 21:12:36
PMS5003,UM1,32.09,2025-08-13 21:12:36
PMS5003,UM25,1.14,2025-08-13 21:12:36
PMS5003,UM5,0.0,2025-08-13 21:12:36
PMS5003,UM10,0.0,2025-08-13 21:12:36
ENVIRO,TEMP,26.69,2025-08-13 21:12:47
ENVIRO,HUM,61.84,2025-08-13 21:12:47
ENVIRO,PRES,1005.21,2025-08-13 21:12:47
ENVIRO,LLUM,0.0,2025-08-13 21:12:47
DHT22,TEMP,28.25,2025-08-13 21:13:08
DHT22,HUM,69.7,2025-08-13 21:13:08
SCD30,TEMP,27.51,2025-08-13 21:13:10
SCD30,HUM,70.13,2025-08-13 21:13:10
SCD30,CO2,974.43,2025-08-13 21:13:10
ENVIRO,TEMP,26.47,2025-08-13 21:13:48
ENVIRO,HUM,61.84,2025-08-13 21:13:48
ENVIRO,PRES,1005.24,2025-08-13 21:13:48
ENVIRO,LLUM,0.0,2025-08-13 21:13:48
DHT22,TEMP,28.25,2025-08-13 21:14:09
DHT22,HUM,69.6,2025-08-13 21:14:09
SCD30,TEMP,27.5,2025-08-13 21:14:11
SCD30,HUM,70.11,2025-08-13 21:14:11
SCD30,CO2,974.57,2025-08-13 21:14:11
PMS5003,PM1,1.82,2025-08-13 21:14:17
PMS5003,PM25,2.84,2025-08-13 21:14:17
PMS5003,PM10,2.84,2025-08-13 21:14:17
PMS5003,UM03,526.64,2025-08-13 21:14:17
PMS5003,UM05,145.59,2025-08-13 21:14:17
PMS5003,UM1,24.36,2025-08-13 21:14:17
PMS5003,UM25,0.23,2025-08-13 21:14:17
PMS5003,UM5,0.0,2025-08-13 21:14:17
PMS5003,UM10,0.0,2025-08-13 21:14:17
ENVIRO,TEMP,26.69,2025-08-13 21:14:49
ENVIRO,HUM,61.84,2025-08-13 21:14:49
ENVIRO,PRES,1005.27,2025-08-13 21:14:49
ENVIRO,LLUM,0.0,2025-08-13 21:14:49
DHT22,TEMP,28.25,2025-08-13 21:15:10
DHT22,HUM,69.7,2025-08-13 21:15:10
SCD30,TEMP,27.51,2025-08-13 21:15:12
SCD30,HUM,70.11,2025-08-13 21:15:12
SCD30,CO2,973.85,2025-08-13 21:15:12
ENVIRO,TEMP,27.12,2025-08-13 21:15:50
ENVIRO,HUM,61.85,2025-08-13 21:15:50
ENVIRO,PRES,1005.26,2025-08-13 21:15:50
ENVIRO,LLUM,0.0,2025-08-13 21:15:50
PMS5003,PM1,2.41,2025-08-13 21:15:59
PMS5003,PM25,3.84,2025-08-13 21:15:59
PMS5003,PM10,4.32,2025-08-13 21:15:59
PMS5003,UM03,525.14,2025-08-13 21:15:59
PMS5003,UM05,167.32,2025-08-13 21:15:59
PMS5003,UM1,22.86,2025-08-13 21:15:59
PMS5003,UM25,0.5,2025-08-13 21:15:59
PMS5003,UM5,0.05,2025-08-13 21:15:59
PMS5003,UM10,0.0,2025-08-13 21:15:59
DHT22,TEMP,28.25,2025-08-13 21:16:12
DHT22,HUM,69.7,2025-08-13 21:16:12
SCD30,TEMP,27.5,2025-08-13 21:16:13
SCD30,HUM,70.11,2025-08-13 21:16:13
SCD30,CO2,968.83,2025-08-13 21:16:13
ENVIRO,TEMP,26.46,2025-08-13 21:16:51
ENVIRO,HUM,61.85,2025-08-13 21:16:51
ENVIRO,PRES,1005.3,2025-08-13 21:16:51
ENVIRO,LLUM,0.0,2025-08-13 21:16:51
DHT22,TEMP,28.25,2025-08-13 21:17:13
DHT22,HUM,69.7,2025-08-13 21:17:13
SCD30,TEMP,27.5,2025-08-13 21:17:14
SCD30,HUM,70.09,2025-08-13 21:17:14
SCD30,CO2,965.66,2025-08-13 21:17:14
PMS5003,PM1,1.3,2025-08-13 21:17:41
PMS5003,PM25,3.18,2025-08-13 21:17:41
PMS5003,PM10,3.18,2025-08-13 21:17:41
PMS5003,UM03,453.14,2025-08-13 21:17:41
PMS5003,UM05,131.36,2025-08-13 21:17:41
PMS5003,UM1,21.32,2025-08-13 21:17:41
PMS5003,UM25,4.41,2025-08-13 21:17:41
PMS5003,UM5,0.0,2025-08-13 21:17:41
PMS5003,UM10,0.0,2025-08-13 21:17:41
ENVIRO,TEMP,26.69,2025-08-13 21:17:52
ENVIRO,HUM,61.83,2025-08-13 21:17:52
ENVIRO,PRES,1005.32,2025-08-13 21:17:52
ENVIRO,LLUM,0.0,2025-08-13 21:17:52
DHT22,TEMP,28.25,2025-08-13 21:18:14
DHT22,HUM,69.6,2025-08-13 21:18:14
SCD30,TEMP,27.51,2025-08-13 21:18:15
SCD30,HUM,70.07,2025-08-13 21:18:15
SCD30,CO2,965.89,2025-08-13 21:18:15
ENVIRO,TEMP,26.46,2025-08-13 21:18:53
ENVIRO,HUM,61.85,2025-08-13 21:18:53
ENVIRO,PRES,1005.35,2025-08-13 21:18:53
ENVIRO,LLUM,0.0,2025-08-13 21:18:53
DHT22,TEMP,28.25,2025-08-13 21:19:16
DHT22,HUM,69.7,2025-08-13 21:19:16
SCD30,TEMP,27.53,2025-08-13 21:19:16
SCD30,HUM,70.09,2025-08-13 21:19:16
SCD30,CO2,964.9,2025-08-13 21:19:16
PMS5003,PM1,2.11,2025-08-13 21:19:22
PMS5003,PM25,3.73,2025-08-13 21:19:22
PMS5003,PM10,3.86,2025-08-13 21:19:22
PMS5003,UM03,559.5,2025-08-13 21:19:22
PMS5003,UM05,152.5,2025-08-13 21:19:22
PMS5003,UM1,22.64,2025-08-13 21:19:22
PMS5003,UM25,2.36,2025-08-13 21:19:22
PMS5003,UM5,0.27,2025-08-13 21:19:22
PMS5003,UM10,0.0,2025-08-13 21:19:22
ENVIRO,TEMP,26.9,2025-08-13 21:19:54
ENVIRO,HUM,61.82,2025-08-13 21:19:54
ENVIRO,PRES,1005.37,2025-08-13 21:19:54
ENVIRO,LLUM,0.0,2025-08-13 21:19:54
DHT22,TEMP,28.25,2025-08-13 21:20:17
DHT22,HUM,69.7,2025-08-13 21:20:17
SCD30,TEMP,27.54,2025-08-13 21:20:17
SCD30,HUM,70.04,2025-08-13 21:20:17
SCD30,CO2,963.57,2025-08-13 21:20:17
ENVIRO,TEMP,26.7,2025-08-13 21:20:55
ENVIRO,HUM,61.82,2025-08-13 21:20:55
ENVIRO,PRES,1005.38,2025-08-13 21:20:55
ENVIRO,LLUM,0.0,2025-08-13 21:20:55
PMS5003,PM1,2.39,2025-08-13 21:21:04
PMS5003,PM25,3.34,2025-08-13 21:21:04
PMS5003,PM10,3.34,2025-08-13 21:21:04
PMS5003,UM03,532.23,2025-08-13 21:21:04
PMS5003,UM05,165.5,2025-08-13 21:21:04
PMS5003,UM1,24.64,2025-08-13 21:21:04
PMS5003,UM25,0.0,2025-08-13 21:21:04
PMS5003,UM5,0.0,2025-08-13 21:21:04
PMS5003,UM10,0.0,2025-08-13 21:21:04
SCD30,TEMP,27.54,2025-08-13 21:21:18
SCD30,HUM,70.04,2025-08-13 21:21:18
SCD30,CO2,963.77,2025-08-13 21:21:18
DHT22,TEMP,28.25,2025-08-13 21:21:18
DHT22,HUM,69.6,2025-08-13 21:21:18
ENVIRO,TEMP,26.91,2025-08-13 21:21:56
ENVIRO,HUM,61.82,2025-08-13 21:21:56
ENVIRO,PRES,1005.38,2025-08-13 21:21:56
ENVIRO,LLUM,0.0,2025-08-13 21:21:56
SCD30,TEMP,27.54,2025-08-13 21:22:19
SCD30,HUM,70.0,2025-08-13 21:22:19
SCD30,CO2,964.48,2025-08-13 21:22:19
DHT22,TEMP,28.25,2025-08-13 21:22:19
DHT22,HUM,69.6,2025-08-13 21:22:19
PMS5003,PM1,1.75,2025-08-13 21:22:45
PMS5003,PM25,3.93,2025-08-13 21:22:45
PMS5003,PM10,4.86,2025-08-13 21:22:45
PMS5003,UM03,495.82,2025-08-13 21:22:45
PMS5003,UM05,147.82,2025-08-13 21:22:45
PMS5003,UM1,38.05,2025-08-13 21:22:45
PMS5003,UM25,2.82,2025-08-13 21:22:45
PMS5003,UM5,1.55,2025-08-13 21:22:45
PMS5003,UM10,0.0,2025-08-13 21:22:45
ENVIRO,TEMP,26.92,2025-08-13 21:22:57
ENVIRO,HUM,61.82,2025-08-13 21:22:57
ENVIRO,PRES,1005.39,2025-08-13 21:22:57
ENVIRO,LLUM,0.0,2025-08-13 21:22:57
SCD30,TEMP,27.53,2025-08-13 21:23:20
SCD30,HUM,70.09,2025-08-13 21:23:20
SCD30,CO2,963.18,2025-08-13 21:23:20
DHT22,TEMP,28.25,2025-08-13 21:23:21
DHT22,HUM,69.6,2025-08-13 21:23:21
ENVIRO,TEMP,26.91,2025-08-13 21:23:58
ENVIRO,HUM,61.83,2025-08-13 21:23:58
ENVIRO,PRES,1005.37,2025-08-13 21:23:58
ENVIRO,LLUM,0.0,2025-08-13 21:23:58
SCD30,TEMP,27.5,2025-08-13 21:24:21
SCD30,HUM,70.09,2025-08-13 21:24:21
SCD30,CO2,965.76,2025-08-13 21:24:21
DHT22,TEMP,28.25,2025-08-13 21:24:22
DHT22,HUM,69.7,2025-08-13 21:24:22
PMS5003,PM1,1.7,2025-08-13 21:24:27
PMS5003,PM25,3.5,2025-08-13 21:24:27
PMS5003,PM10,4.41,2025-08-13 21:24:27
PMS5003,UM03,552.68,2025-08-13 21:24:27
PMS5003,UM05,155.64,2025-08-13 21:24:27
PMS5003,UM1,31.91,2025-08-13 21:24:27
PMS5003,UM25,2.64,2025-08-13 21:24:27
PMS5003,UM5,1.82,2025-08-13 21:24:27
PMS5003,UM10,0.0,2025-08-13 21:24:27
ENVIRO,TEMP,26.7,2025-08-13 21:24:59
ENVIRO,HUM,61.82,2025-08-13 21:24:59
ENVIRO,PRES,1005.36,2025-08-13 21:24:59
ENVIRO,LLUM,0.0,2025-08-13 21:24:59
SCD30,TEMP,27.51,2025-08-13 21:25:22
SCD30,HUM,70.07,2025-08-13 21:25:22
SCD30,CO2,966.19,2025-08-13 21:25:22
DHT22,TEMP,28.25,2025-08-13 21:25:23
DHT22,HUM,69.7,2025-08-13 21:25:23
ENVIRO,TEMP,26.71,2025-08-13 21:26:00
ENVIRO,HUM,61.81,2025-08-13 21:26:00
ENVIRO,PRES,1005.36,2025-08-13 21:26:00
ENVIRO,LLUM,0.0,2025-08-13 21:26:00
PMS5003,PM1,1.86,2025-08-13 21:26:09
PMS5003,PM25,3.64,2025-08-13 21:26:09
PMS5003,PM10,4.18,2025-08-13 21:26:09
PMS5003,UM03,541.91,2025-08-13 21:26:09
PMS5003,UM05,158.27,2025-08-13 21:26:09
PMS5003,UM1,28.55,2025-08-13 21:26:09
PMS5003,UM25,1.82,2025-08-13 21:26:09
PMS5003,UM5,0.82,2025-08-13 21:26:09
PMS5003,UM10,0.0,2025-08-13 21:26:09
SCD30,TEMP,27.54,2025-08-13 21:26:23
SCD30,HUM,70.02,2025-08-13 21:26:23
SCD30,CO2,964.94,2025-08-13 21:26:23
DHT22,TEMP,28.25,2025-08-13 21:26:24
DHT22,HUM,69.7,2025-08-13 21:26:24
ENVIRO,TEMP,26.48,2025-08-13 21:27:01
ENVIRO,HUM,61.81,2025-08-13 21:27:01
ENVIRO,PRES,1005.33,2025-08-13 21:27:01
ENVIRO,LLUM,0.0,2025-08-13 21:27:01
SCD30,TEMP,27.51,2025-08-13 21:27:24
SCD30,HUM,70.02,2025-08-13 21:27:24
SCD30,CO2,962.93,2025-08-13 21:27:24
DHT22,TEMP,28.25,2025-08-13 21:27:26
DHT22,HUM,69.7,2025-08-13 21:27:26
PMS5003,PM1,2.0,2025-08-13 21:27:50
PMS5003,PM25,4.07,2025-08-13 21:27:50
PMS5003,PM10,4.07,2025-08-13 21:27:50
PMS5003,UM03,601.09,2025-08-13 21:27:50
PMS5003,UM05,166.0,2025-08-13 21:27:50
PMS5003,UM1,34.32,2025-08-13 21:27:50
PMS5003,UM25,1.0,2025-08-13 21:27:50
PMS5003,UM5,0.0,2025-08-13 21:27:50
PMS5003,UM10,0.0,2025-08-13 21:27:50
ENVIRO,TEMP,26.7,2025-08-13 21:28:02
ENVIRO,HUM,61.83,2025-08-13 21:28:02
ENVIRO,PRES,1005.36,2025-08-13 21:28:02
ENVIRO,LLUM,0.0,2025-08-13 21:28:02
SCD30,TEMP,27.54,2025-08-13 21:28:25
SCD30,HUM,70.08,2025-08-13 21:28:25
SCD30,CO2,964.08,2025-08-13 21:28:25
DHT22,TEMP,28.25,2025-08-13 21:28:27
DHT22,HUM,69.7,2025-08-13 21:28:27
ENVIRO,TEMP,26.48,2025-08-13 21:29:03
ENVIRO,HUM,61.81,2025-08-13 21:29:03
ENVIRO,PRES,1005.38,2025-08-13 21:29:03
ENVIRO,LLUM,0.0,2025-08-13 21:29:03
SCD30,TEMP,27.51,2025-08-13 21:29:26
SCD30,HUM,70.07,2025-08-13 21:29:26
SCD30,CO2,962.65,2025-08-13 21:29:26
DHT22,TEMP,28.25,2025-08-13 21:29:28
DHT22,HUM,69.7,2025-08-13 21:29:28
PMS5003,PM1,1.57,2025-08-13 21:29:32
PMS5003,PM25,3.16,2025-08-13 21:29:32
PMS5003,PM10,3.64,2025-08-13 21:29:32
PMS5003,UM03,520.91,2025-08-13 21:29:32
PMS5003,UM05,139.36,2025-08-13 21:29:32
PMS5003,UM1,22.68,2025-08-13 21:29:32
PMS5003,UM25,2.36,2025-08-13 21:29:32
PMS5003,UM5,0.05,2025-08-13 21:29:32
PMS5003,UM10,0.0,2025-08-13 21:29:32
ENVIRO,TEMP,26.9,2025-08-13 21:30:04
ENVIRO,HUM,61.84,2025-08-13 21:30:04
ENVIRO,PRES,1005.36,2025-08-13 21:30:04
ENVIRO,LLUM,0.0,2025-08-13 21:30:04
SCD30,TEMP,27.51,2025-08-13 21:30:27
SCD30,HUM,70.09,2025-08-13 21:30:27
SCD30,CO2,963.07,2025-08-13 21:30:27
DHT22,TEMP,28.25,2025-08-13 21:30:29
DHT22,HUM,69.6,2025-08-13 21:30:29
ENVIRO,TEMP,26.92,2025-08-13 21:31:05
ENVIRO,HUM,61.82,2025-08-13 21:31:05
ENVIRO,PRES,1005.38,2025-08-13 21:31:05
ENVIRO,LLUM,0.0,2025-08-13 21:31:05
PMS5003,PM1,2.02,2025-08-13 21:31:14
PMS5003,PM25,3.59,2025-08-13 21:31:14
PMS5003,PM10,3.59,2025-08-13 21:31:14
PMS5003,UM03,466.91,2025-08-13 21:31:14
PMS5003,UM05,150.05,2025-08-13 21:31:14
PMS5003,UM1,29.0,2025-08-13 21:31:14
PMS5003,UM25,0.27,2025-08-13 21:31:14
PMS5003,UM5,0.0,2025-08-13 21:31:14
PMS5003,UM10,0.0,2025-08-13 21:31:14
SCD30,TEMP,27.54,2025-08-13 21:31:28
SCD30,HUM,70.04,2025-08-13 21:31:28
SCD30,CO2,960.27,2025-08-13 21:31:28
DHT22,TEMP,28.25,2025-08-13 21:31:31
DHT22,HUM,69.7,2025-08-13 21:31:31
ENVIRO,TEMP,26.7,2025-08-13 21:32:06
ENVIRO,HUM,61.82,2025-08-13 21:32:06
ENVIRO,PRES,1005.39,2025-08-13 21:32:06
ENVIRO,LLUM,0.0,2025-08-13 21:32:06
SCD30,TEMP,27.51,2025-08-13 21:32:29
SCD30,HUM,70.04,2025-08-13 21:32:29
SCD30,CO2,966.43,2025-08-13 21:32:29
DHT22,TEMP,28.25,2025-08-13 21:32:32
DHT22,HUM,69.7,2025-08-13 21:32:32
PMS5003,PM1,1.36,2025-08-13 21:32:55
PMS5003,PM25,3.16,2025-08-13 21:32:55
PMS5003,PM10,3.16,2025-08-13 21:32:55
PMS5003,UM03,506.73,2025-08-13 21:32:55
PMS5003,UM05,136.86,2025-08-13 21:32:55
PMS5003,UM1,28.82,2025-08-13 21:32:55
PMS5003,UM25,0.64,2025-08-13 21:32:55
PMS5003,UM5,0.0,2025-08-13 21:32:55
PMS5003,UM10,0.0,2025-08-13 21:32:55
ENVIRO,TEMP,26.7,2025-08-13 21:33:07
ENVIRO,HUM,61.8,2025-08-13 21:33:07
ENVIRO,PRES,1005.39,2025-08-13 21:33:07
ENVIRO,LLUM,0.0,2025-08-13 21:33:07
SCD30,TEMP,27.51,2025-08-13 21:33:30
SCD30,HUM,70.09,2025-08-13 21:33:30
SCD30,CO2,967.31,2025-08-13 21:33:30
DHT22,TEMP,28.25,2025-08-13 21:33:33
DHT22,HUM,69.6,2025-08-13 21:33:33
ENVIRO,TEMP,26.47,2025-08-13 21:34:08
ENVIRO,HUM,61.82,2025-08-13 21:34:08
ENVIRO,PRES,1005.37,2025-08-13 21:34:08
ENVIRO,LLUM,0.0,2025-08-13 21:34:08
SCD30,TEMP,27.53,2025-08-13 21:34:31
SCD30,HUM,70.02,2025-08-13 21:34:31
SCD30,CO2,968.19,2025-08-13 21:34:31
DHT22,TEMP,28.25,2025-08-13 21:34:35
DHT22,HUM,69.7,2025-08-13 21:34:35
PMS5003,PM1,1.41,2025-08-13 21:34:37
PMS5003,PM25,3.05,2025-08-13 21:34:37
PMS5003,PM10,3.05,2025-08-13 21:34:37
PMS5003,UM03,551.45,2025-08-13 21:34:37
PMS5003,UM05,140.86,2025-08-13 21:34:37
PMS5003,UM1,19.23,2025-08-13 21:34:37
PMS5003,UM25,0.91,2025-08-13 21:34:37
PMS5003,UM5,0.0,2025-08-13 21:34:37
PMS5003,UM10,0.0,2025-08-13 21:34:37
ENVIRO,TEMP,26.92,2025-08-13 21:35:09
ENVIRO,HUM,61.8,2025-08-13 21:35:09
ENVIRO,PRES,1005.38,2025-08-13 21:35:09
ENVIRO,LLUM,0.0,2025-08-13 21:35:09
SCD30,TEMP,27.53,2025-08-13 21:35:32
SCD30,HUM,70.09,2025-08-13 21:35:32
SCD30,CO2,963.79,2025-08-13 21:35:32
DHT22,TEMP,28.25,2025-08-13 21:35:36
DHT22,HUM,69.6,2025-08-13 21:35:36
ENVIRO,TEMP,26.71,2025-08-13 21:36:10
ENVIRO,HUM,61.79,2025-08-13 21:36:10
ENVIRO,PRES,1005.38,2025-08-13 21:36:10
ENVIRO,LLUM,0.0,2025-08-13 21:36:10
PMS5003,PM1,1.95,2025-08-13 21:36:19
PMS5003,PM25,3.25,2025-08-13 21:36:19
PMS5003,PM10,3.8,2025-08-13 21:36:19
PMS5003,UM03,583.36,2025-08-13 21:36:19
PMS5003,UM05,164.82,2025-08-13 21:36:19
PMS5003,UM1,25.64,2025-08-13 21:36:19
PMS5003,UM25,1.91,2025-08-13 21:36:19
PMS5003,UM5,0.73,2025-08-13 21:36:19
